created_at,anomaly_score,ph,TDS,water_level,DHT_temp,water_temp
2029-05-13 00:00:00,0.6116954531911802,5.74,1133.12,1.0,24.9,18.43
2029-05-14 00:00:00,0.729377904159954,5.68,1134.16,1.0,24.9,23.2
2029-05-15 00:00:00,0.6039571481130047,5.72,1135.09,1.0,24.9,19.77
2029-05-17 00:00:00,0.6971494142169397,5.62,1136.34,1.0,24.9,24.18
2029-05-20 00:00:00,0.599041445945088,5.7,1137.17,1.0,25.1,24.81
2029-05-21 00:00:00,0.69163157487374,5.7,1136.86,1.0,25.1,20.44
2029-05-22 00:00:00,0.5934630660506404,5.61,1138.0,1.0,25.1,23.63
2029-05-26 00:00:00,0.5819293094141788,5.63,1134.57,1.0,25.2,24.47
2029-05-28 00:00:00,0.7376035746863802,5.69,1133.85,1.0,25.2,23.51
2029-05-30 00:00:00,0.5629677315269206,5.61,1134.05,1.0,25.1,21.07
2029-06-01 00:00:00,0.6771334203534563,5.61,1133.43,1.0,25.1,23.92
2029-06-02 00:00:00,0.5739113090621066,5.65,1133.74,1.0,25.0,19.55
2029-06-03 00:00:00,0.5535801893458102,5.62,1133.64,1.0,25.0,21.05
2029-06-04 00:00:00,0.7223196149301404,5.62,1134.37,1.0,25.0,23.97
2029-06-08 00:00:00,0.7361212513640462,5.64,1135.51,1.0,25.0,20.06
2029-06-10 00:00:00,0.695441257714709,5.57,1136.34,1.0,24.9,20.64
2029-06-11 00:00:00,0.6767332537829704,5.64,1135.4,1.0,24.9,20.12
2029-06-13 00:00:00,0.6121259723060327,5.56,1136.23,1.0,24.9,18.06
2029-06-14 00:00:00,0.562157768427441,5.56,1138.13,1.0,25.0,24.36
2029-06-15 00:00:00,0.5827990227206089,5.59,1136.57,1.0,25.1,22.2
2029-06-17 00:00:00,0.5975096658083321,5.64,1135.64,1.0,25.2,24.03
2029-06-18 00:00:00,0.6240853931008526,5.59,1135.43,1.0,25.2,19.3
2029-06-21 00:00:00,0.5932285069870927,5.64,1134.6,1.0,25.1,24.96
2029-06-23 00:00:00,0.6752690764091951,5.6,1133.88,1.0,25.2,18.32
2029-06-24 00:00:00,0.5926440938210416,5.61,1132.53,1.0,25.1,23.29
2029-06-25 00:00:00,0.6978636794510097,5.64,1132.53,1.0,25.2,22.94
2029-06-26 00:00:00,0.6594684738052579,5.62,1137.42,1.0,25.3,23.84
2029-06-27 00:00:00,0.5664728253425632,5.6,1136.8,1.0,25.3,18.52
2029-07-01 00:00:00,0.7280096248656708,5.61,1136.18,1.0,25.1,24.45
2029-07-01 02:00:00,0.5684558284115087,5.68,1136.28,1.0,25.1,24.64
2029-07-01 03:00:00,0.5917639337951601,5.62,1136.59,1.0,25.0,20.66
2029-07-02 00:00:00,0.7173055479049377,5.65,1136.49,1.0,25.0,24.01
2029-07-04 00:00:00,0.6617216759930163,5.67,1137.42,1.0,25.1,23.66
2029-07-06 00:00:00,0.6310400355755726,5.57,1138.56,1.0,25.1,23.83
2029-07-07 00:00:00,0.6334158610247167,5.65,1139.19,1.0,25.1,19.9
2029-07-09 00:00:00,0.7147041684749006,5.56,1139.6,1.0,25.1,23.07
2029-07-10 00:00:00,0.5567696748156777,5.62,1138.56,1.0,25.1,21.98
2029-07-14 00:00:00,0.5765640122336555,5.57,1137.94,1.0,25.1,24.0
2029-07-15 00:00:00,0.5600748571596466,5.58,1137.73,1.0,25.0,22.63
2029-07-16 00:00:00,0.7127628965517074,5.56,1136.49,1.0,25.0,18.97
2029-07-17 00:00:00,0.5499218722832967,5.61,1136.38,1.0,24.9,22.6
2029-07-20 00:00:00,0.6733879459443064,5.58,1135.45,1.0,24.9,24.68
2029-07-22 00:00:00,0.651106616697321,5.61,1135.04,1.0,24.9,23.35
2029-07-23 00:00:00,0.755346394292578,5.55,1135.87,1.0,24.9,19.85
2029-07-24 00:00:00,0.6236326196261467,5.56,1135.97,1.0,24.9,24.24
2029-07-25 00:00:00,0.6306247983605062,5.57,1135.87,1.0,24.9,20.35
2029-07-26 00:00:00,0.5912096563975665,5.62,1134.83,1.0,24.8,24.59
2029-07-28 00:00:00,0.5520687070150984,5.55,1135.24,1.0,24.9,21.86
2029-07-29 00:00:00,0.5905240133876913,5.56,1134.83,1.0,24.9,20.83
2029-07-30 00:00:00,0.7221890905203043,5.57,1135.55,1.0,24.9,19.51
2029-08-01 00:00:00,0.6751431646757022,5.62,1134.0,1.0,24.9,19.22
2029-08-03 00:00:00,0.5834660318932109,5.58,1133.89,1.0,24.9,24.8
2029-08-05 00:00:00,0.5513518540770048,5.6,1132.65,1.0,24.9,20.7
2029-08-06 00:00:00,0.775769453447165,5.57,1131.51,1.0,24.9,20.81
2029-08-10 00:00:00,0.5699651328199831,5.61,1129.33,1.0,24.9,22.22
2029-08-11 00:00:00,0.5896253885505046,5.65,1129.22,1.0,24.9,23.72
2029-08-12 00:00:00,0.6676926442991343,5.69,1127.98,1.0,24.8,24.5
2029-08-13 00:00:00,0.7145047398625033,5.67,1128.71,1.0,24.8,23.57
2029-08-14 00:00:00,0.5560897954323692,5.6,1128.6,1.0,24.8,23.93
2029-08-16 00:00:00,0.5659534848614688,5.64,1127.56,1.0,24.7,23.65
2029-08-18 00:00:00,0.636779105929837,5.59,1131.12,1.0,24.8,21.42
2029-08-19 00:00:00,0.5809087795356315,5.59,1130.81,1.0,24.8,23.34
2029-08-20 00:00:00,0.7841857166210723,5.64,1131.22,1.0,24.7,23.06
2029-08-23 00:00:00,0.5596304526651943,5.61,1130.55,1.0,24.7,20.46
2029-08-24 00:00:00,0.5712016265619381,5.63,1130.6,1.0,24.6,22.37
2029-08-25 00:00:00,0.5555955423239016,5.66,1130.5,1.0,24.6,22.71
2029-08-27 00:00:00,0.6644594028723952,5.67,1130.91,1.0,24.6,23.27
2029-09-01 00:00:00,0.7106127422130638,5.66,1131.43,1.0,24.6,19.99
2029-09-03 00:00:00,0.7900376933098807,5.65,1131.64,1.0,24.5,18.19
2029-09-03 01:00:00,0.6267756034166391,5.6,1131.33,1.0,24.6,20.71
2029-09-04 00:00:00,0.5829384758932075,5.62,1132.37,1.0,24.5,22.84
2029-09-06 00:00:00,0.6157651923610389,5.61,1131.43,1.0,24.3,24.41
2029-09-07 00:00:00,0.5841654926409351,5.56,1131.95,1.0,24.3,23.59
2029-09-08 00:00:00,0.6012681298076145,5.55,1132.05,1.0,24.3,23.23
2029-09-09 00:00:00,0.5636334625868323,5.58,1131.85,1.0,24.3,22.76
2029-09-10 00:00:00,0.7586611226438881,5.55,1131.33,1.0,24.3,24.65
2029-09-10 02:00:00,0.5957516386510342,5.61,1130.5,1.0,24.2,22.24
2029-09-10 03:00:00,0.5519706540926067,5.58,1131.43,1.0,24.3,22.49
2029-09-17 00:00:00,0.7077646608623579,5.62,1129.15,1.0,24.2,23.64
2029-09-19 00:00:00,0.5596141007274443,5.64,1129.25,1.0,24.1,23.82
2029-09-20 00:00:00,0.6063606572704099,5.54,1129.36,1.0,24.1,21.36
2029-09-22 00:00:00,0.5826393664494101,5.55,1128.84,1.0,24.1,24.68
2029-09-24 00:00:00,0.8075863797912518,5.57,1128.53,1.0,24.1,23.23
2029-09-25 00:00:00,0.6439153866262519,5.62,1127.8,1.0,24.1,23.41
2029-09-26 00:00:00,0.5632344649456061,5.64,1127.28,1.0,24.0,22.68
2029-09-28 00:00:00,0.5636488007059689,5.64,1127.07,1.0,24.0,24.93
2029-09-30 00:00:00,0.5529825265196463,5.63,1126.76,1.0,24.0,21.44
2029-10-01 00:00:00,0.8794739532608676,5.65,1126.35,1.0,24.0,19.45
2029-10-01 01:00:00,0.6404072994988209,5.64,1125.93,1.0,24.0,24.58
2029-10-01 02:00:00,0.6240679371773441,5.54,1126.66,1.0,24.0,20.74
2029-10-01 03:00:00,0.5488848345770102,5.65,1126.87,1.0,24.0,23.47
2029-10-02 00:00:00,0.552732139027646,5.6,1125.83,1.0,24.0,23.64
2029-10-05 00:00:00,0.6193421485937735,5.63,1125.41,1.0,24.0,20.39
2029-10-06 00:00:00,0.5581932954274893,5.57,1125.1,1.0,23.9,22.39
2029-10-07 00:00:00,0.6125876959710974,5.56,1125.0,1.0,23.9,24.85
2029-10-08 00:00:00,0.6649076021538993,5.56,1124.89,1.0,23.9,19.88
